-3.67767	-2.3645	-4.08325	-2.14325	
-3.82019	-2.27936	-3.93982	-2.2345	
-3.99048	-2.21436	-3.81561	-2.39105	
-4.14032	-2.19482	-3.78448	-2.65503	
-4.21875	-2.17651	-3.97491	-2.75787	
-4.21539	-2.13348	-4.3811	-2.57996	
-4.14673	-2.01996	-4.841	-2.17926	
-4.08325	-1.85883	-5.14313	-1.84143	
-4.05792	-1.7276	-5.18829	-1.73981	
-4.06525	-1.72058	-5.047	-1.81824	
-4.01764	-1.86249	-4.85535	-1.88934	
-3.85406	-2.07428	-4.71863	-1.87164	
-3.5965	-2.26807	-4.69574	-1.77856	
-3.35114	-2.40479	-4.77325	-1.71265	
-3.23975	-2.51282	-4.92554	-1.7746	
-3.30383	-2.57233	-5.07294	-1.96289	
-3.48572	-2.57385	-5.16968	-2.1225	
-3.69904	-2.52228	-5.22217	-2.20856	
-3.85895	-2.45972	-5.24689	-2.16339	
-3.9151	-2.4057	-5.22675	-2.07001	
-3.85742	-2.35352	-5.10803	-2.00867	
-3.71063	-2.32605	-4.84802	-2.0639	
-3.55438	-2.28699	-4.51294	-2.20703	
-3.46466	-2.24426	-4.23187	-2.37915	
-3.49243	-2.18292	-4.12842	-2.51648	
-3.60046	-2.12555	-4.19006	-2.54974	
-3.71521	-2.0929	-4.30481	-2.45758	
-3.75	-2.08862	-4.3811	-2.29218	
-3.67249	-2.1109	-4.45251	-2.17285	
-3.51471	-2.1463	-4.56238	-2.00806	
-3.37616	-2.19482	-4.72595	-1.82343	
-3.36212	-2.25372	-4.90479	-1.71448	
-3.47046	-2.34192	-5.03876	-1.66351	
-3.62335	-2.44415	-5.0943	-1.74438	
-3.72162	-2.52777	-5.06409	-1.86127	
-3.76312	-2.58026	-5.02319	-1.96167	
-3.79761	-2.57416	-5.06317	-1.99127	
-3.81714	-2.54883	-5.1767	-1.94458	
-3.76038	-2.50427	-5.28412	-1.86707	
-3.61694	-2.3996	-5.27069	-1.84998	
-3.46161	-2.22565	-5.18188	-1.88141	
-3.38196	-2.03644	-5.09918	-1.89758	
-3.35602	-1.93207	-5.04517	-1.8988	
-3.27942	-1.97662	-4.98505	-1.93176	
-3.11859	-2.14905	-4.90387	-2.0639	
-2.92572	-2.33337	-4.86481	-2.14569	
-2.78442	-2.42035	-4.91486	-2.08649	
-2.74048	-2.36694	-5.03357	-1.97327	
-2.76306	-2.24915	-5.14069	-1.92383	
-2.81952	-2.19086	-5.14191	-1.88843	
-2.88513	-2.25311	-4.99115	-1.8689	
-2.94525	-2.39349	-4.70825	-1.86401	
-2.97852	-2.46796	-4.38446	-2.03827	
-2.96295	-2.4408	-4.16443	-2.34436	
-2.883	-2.35229	-4.1272	-2.60834	
-2.7832	-2.31415	-4.27155	-2.71027	
-2.71423	-2.32635	-4.54773	-2.68768	
-2.72736	-2.30957	-4.87457	-2.62146	
-2.82715	-2.19421	-5.15228	-2.54181	
-2.92786	-2.01141	-5.28595	-2.40631	
-2.92328	-1.87836	-5.23071	-2.27142	
-2.74536	-1.85425	-5.06256	-2.23083	
-2.46521	-1.89789	-4.89532	-2.29828	
-2.23267	-1.89606	-4.80286	-2.41638	
-2.12433	-1.77277	-4.78058	-2.46552	
-2.12311	-1.52618	-4.80347	-2.4353	
-2.15485	-1.28815	-4.84192	-2.22443	
-2.18475	-1.18744	-4.82269	-1.95313	
-2.25769	-1.23291	-4.71466	-1.76147	
-2.41669	-1.27441	-4.55231	-1.72211	
-2.61688	-1.20453	-4.44397	-1.87836	
-2.72827	-1.0788	-4.45251	-2.06421	
-2.67487	-1.05255	-4.53674	-2.23572	
-2.48505	-1.1731	-4.6051	-2.46307	
-2.2644	-1.35468	-4.61212	-2.66693	
-2.08893	-1.51398	-4.56238	-2.81067	
-1.97418	-1.60553	-4.5401	-2.79205	
-1.89575	-1.67389	-4.60846	-2.7243	
-1.79352	-1.74469	-4.74884	-2.72369	
-1.71021	-1.8222	-4.8996	-2.75024	
-1.68823	-1.84174	-4.95911	-2.73315	
-1.78101	-1.74957	-4.94537	-2.73712	
-1.91345	-1.58569	-4.9057	-2.73468	
-2.00867	-1.43555	-4.89838	-2.7536	
-2.05322	-1.40289	-4.91669	-2.77222	
-2.0752	-1.51062	-4.86298	-2.78931	
-2.08618	-1.69159	-4.66583	-2.87079	
-2.05566	-1.89362	-4.3692	-2.98584	
-2.01416	-2.05841	-4.14856	-3.06244	
-1.99463	-2.16614	-4.14917	-3.09204	
-2.00531	-2.22626	-4.38171	-3.08105	
-2.00653	-2.25494	-4.69452	-3.03314	
-1.97418	-2.32361	-4.93011	-2.95227	
-1.91803	-2.45575	-5.0296	-2.83539	
-1.84845	-2.65686	-5.0119	-2.81158	
-1.78711	-2.82471	-4.96704	-2.92847	
-1.74316	-2.85431	-4.9057	-3.05939	
-1.75049	-2.77222	-4.85382	-3.14758	
-1.80084	-2.63977	-4.77142	-3.08746	
-1.89636	-2.49908	-4.64569	-3.01178	
-1.98425	-2.35077	-4.47754	-3.01422	
-2.04498	-2.17072	-4.34235	-3.12622	
-2.05536	-2.005	-4.2868	-3.19489	
-2.02362	-1.93604	-4.26849	-3.15613	
-1.97693	-1.99341	-4.20563	-3.05023	
-1.9342	-2.13135	-4.00604	-2.99286	
-1.91589	-2.27417	-3.68073	-3.10547	
-1.94611	-2.32635	-3.32184	-3.33069	
-1.97479	-2.33429	-3.03497	-3.64441	
-1.94183	-2.36053	-2.8894	-3.86871	
-1.84174	-2.43774	-2.9126	-3.87878	
-1.7627	-2.54547	-3.10364	-3.71918	
-1.79443	-2.61505	-3.45093	-3.48328	
-1.93024	-2.65228	-3.8739	-3.34717	
-2.08099	-2.68158	-4.26544	-3.30811	
-2.19238	-2.7179	-4.52637	-3.30261	
-2.27692	-2.73407	-4.62524	-3.29559	
-2.38464	-2.69196	-4.60388	-3.30933	
-2.52258	-2.58453	-4.57184	-3.30109	
-2.63824	-2.46277	-4.60114	-3.26385	
-2.67395	-2.4292	-4.65393	-3.22021	
-2.59125	-2.49664	-4.66492	-3.25104	
-2.43347	-2.5827	-4.58954	-3.29498	
-2.28821	-2.5769	-4.45557	-3.20129	
-2.22412	-2.48596	-4.33044	-3.07007	
-2.24976	-2.41058	-4.25934	-3.0246	
-2.28821	-2.45026	-4.26483	-3.17078	
-2.27173	-2.55554	-4.31885	-3.39752	
-2.21283	-2.63062	-4.34998	-3.53546	
-2.15515	-2.59338	-4.33594	-3.55957	
-2.13959	-2.45117	-4.29779	-3.58246	
-2.16187	-2.29889	-4.26392	-3.59344	
-2.20337	-2.17285	-4.21997	-3.52386	
-2.25403	-2.07001	-4.16595	-3.36548	
-2.2995	-2.00714	-4.13177	-3.28125	
-2.34375	-2.02087	-4.14673	-3.39233	
-2.37	-2.11212	-4.19922	-3.56903	
-2.36816	-2.21771	-4.21387	-3.5614	
-2.33459	-2.28027	-4.17877	-3.40363	
-2.29523	-2.2876	-4.1153	-3.20374	
-2.26013	-2.323	-4.07318	-3.17535	
-2.2229	-2.38373	-4.07898	-3.27026	
-2.16766	-2.45483	-4.08661	-3.34076	
-2.12708	-2.50092	-4.05304	-3.33771	
-2.10419	-2.52899	-3.98499	-3.30872	
-2.11578	-2.53937	-3.89313	-3.31879	
-2.13501	-2.51892	-3.81165	-3.33405	
-2.15179	-2.45392	-3.75977	-3.36182	
-2.16949	-2.3819	-3.74115	-3.37952	
-2.18353	-2.33276	-3.73352	-3.42072	
-2.22076	-2.32269	-3.71887	-3.48755	
-2.25952	-2.33246	-3.71307	-3.58185	
-2.27966	-2.31842	-3.75946	-3.64899	
-2.25952	-2.27661	-3.83698	-3.52386	
-2.22626	-2.18353	-3.90991	-3.26813	
-2.1817	-2.09137	-3.92975	-2.96143	
-2.0993	-2.01996	-3.89252	-2.71576	
-1.96045	-2.01691	-3.8501	-2.61902	
-1.78345	-2.05811	-3.82538	-2.55554	
-1.64551	-2.11548	-3.83392	-2.5116	
-1.5918	-2.15759	-3.84308	-2.50671	
-1.63177	-2.14691	-3.81927	-2.52289	
-1.71539	-2.08954	-3.71552	-2.55859	
-1.78375	-2.00592	-3.55469	-2.56226	
-1.83075	-1.93634	-3.4198	-2.51831	
-1.87531	-1.88232	-3.37677	-2.46643	
-1.9104	-1.83014	-3.38348	-2.3877	
-1.93085	-1.76514	-3.35175	-2.31842	
-1.93939	-1.72363	-3.26843	-2.2818	
-1.94031	-1.71021	-3.22235	-2.25525	
-1.9577	-1.69006	-3.28766	-2.25098	
-1.99646	-1.67877	-3.42743	-2.25189	
-2.05444	-1.68243	-3.54889	-2.25372	
-2.11304	-1.73401	-3.60321	-2.19666	
-2.13043	-1.80634	-3.57849	-2.14508	
-2.10083	-1.83258	-3.49304	-2.10266	
-2.07245	-1.81824	-3.41919	-2.18842	
-2.09351	-1.79901	-3.38654	-2.29065	
-2.16003	-1.8454	-3.39172	-2.44629	
-2.21405	-1.93939	-3.39203	-2.47437	
-2.22382	-2.04956	-3.34869	-2.42188	
-2.20673	-2.12402	-3.31299	-2.37488	
-2.21771	-2.1402	-3.29559	-2.28149	
-2.27692	-2.07489	-3.28094	-2.11853	
-2.30713	-1.96777	-3.23639	-2.01721	
-2.25525	-1.86737	-3.11371	-2.00439	
-2.14111	-1.76453	-2.91595	-2.09564	
-2.03735	-1.69556	-2.72461	-2.2348	
-1.95801	-1.68701	-2.66998	-2.27936	
-1.87408	-1.78131	-2.81128	-2.24579	
-1.71997	-1.94489	-3.08685	-2.19574	
-1.54846	-2.06879	-3.34961	-2.18964	
-1.43982	-2.03003	-3.48907	-2.20856	
-1.44836	-1.81061	-3.50159	-2.1283	
-1.55121	-1.52771	-3.43964	-1.98914	
-1.66718	-1.31134	-3.35022	-1.99982	
-1.73553	-1.25214	-3.23914	-2.09869	
-1.75629	-1.34216	-3.12469	-2.23572	
-1.80145	-1.5564	-3.03162	-2.24915	
-1.8924	-1.78345	-2.99683	-2.19513	
-1.99738	-1.94153	-3.02826	-2.21252	
-2.08099	-1.99127	-3.08655	-2.26898	
-2.13928	-1.96655	-3.0835	-2.2876	
-2.19391	-1.9342	-2.97028	-2.25922	
-2.25494	-1.95038	-2.79938	-2.28485	
-2.24518	-2.03094	-2.68951	-2.35626	
-2.08435	-2.20428	-2.70111	-2.43469	
-1.7746	-2.40784	-2.80823	-2.54608	
-1.46667	-2.54791	-2.94739	-2.59003	
-1.34979	-2.54761	-3.09357	-2.53204	
-1.46301	-2.41394	-3.22876	-2.36176	
-1.66687	-2.21954	-3.32672	-2.28241	
-1.82373	-2.00958	-3.34381	-2.25647	
-1.91925	-1.80634	-3.27637	-2.08801	
-2.03827	-1.65039	-3.15826	-1.81	
-2.20428	-1.5564	-3.01147	-1.59119	
-2.3349	-1.51855	-2.836	-1.62048	
-2.39441	-1.49536	-2.66479	-1.85211	
-2.39258	-1.51489	-2.56317	-1.99493	
-2.36786	-1.56982	-2.54639	-1.97052	
-2.32727	-1.65283	-2.58789	-1.87622	
-2.25677	-1.74011	-2.60895	-1.91284	
-2.1225	-1.82343	-2.5415	-2.06177	
-1.94	-1.89148	-2.38464	-2.25555	
-1.75964	-1.90948	-2.19299	-2.35901	
-1.63574	-1.88477	-2.06848	-2.36938	
-1.62201	-1.86554	-2.09412	-2.38708	
-1.70563	-1.90552	-2.26227	-2.47223	
-1.83228	-1.99463	-2.47955	-2.56256	
-1.97693	-2.0694	-2.66785	-2.60925	
-2.07458	-2.0401	-2.75787	-2.45392	
-2.11334	-1.90094	-2.78137	-2.17377	
-2.11578	-1.6861	-2.76886	-1.85852	
-2.12006	-1.49414	-2.73499	-1.67145	
-2.15179	-1.39282	-2.72064	-1.72882	
-2.19238	-1.44531	-2.72064	-1.95862	
-2.22015	-1.59576	-2.75726	-2.28821	
-2.22626	-1.79657	-2.79144	-2.40601	
-2.19727	-1.98853	-2.80212	-2.32239	
-2.11212	-2.13562	-2.77771	-1.98914	
-1.96594	-2.23328	-2.75787	-1.7572	
-1.81763	-2.24945	-2.80457	-1.79504	
-1.7514	-2.17621	-2.91138	-2.07214	
-1.81305	-2.03522	-3.06671	-2.38892	
-2.00195	-1.88263	-3.21655	-2.55707	
-2.24182	-1.7334	-3.3316	-2.58942	
-2.46246	-1.59271	-3.38989	-2.53357	
-2.60406	-1.47156	-3.41187	-2.53601	
-2.64832	-1.39954	-3.40485	-2.5528	
-2.59979	-1.37604	-3.37067	-2.47711	
-2.4707	-1.38245	-3.29224	-2.31049	
-2.33704	-1.35529	-3.1601	-2.13928	
-2.26166	-1.28693	-2.98035	-2.04987	
-2.25616	-1.21735	-2.76642	-2.05078	
-2.26959	-1.23535	-2.55585	-2.17804	
-2.21771	-1.37482	-2.3996	-2.26288	
-2.08557	-1.61316	-2.34314	-2.21039	
-1.89453	-1.85303	-2.33978	-2.06635	
-1.72974	-2.00592	-2.32391	-1.9873	
-1.65558	-2.04407	-2.26044	-2.08679	
-1.68243	-1.97418	-2.19696	-2.29156	
-1.78375	-1.85944	-2.21893	-2.48505	
-1.9104	-1.71295	-2.33856	-2.60193	
-2.02881	-1.53076	-2.4649	-2.63062	
-2.10083	-1.33942	-2.52808	-2.55859	
-2.13531	-1.18164	-2.53845	-2.38647	
-2.16827	-1.06812	-2.55524	-2.12463	
-2.23541	-1.01288	-2.61566	-1.95038	
-2.31659	-0.967407	-2.66846	-1.96136	
-2.36877	-0.948181	-2.65106	-1.98364	
-2.37915	-0.983887	-2.58087	-1.92657	
-2.37274	-1.08978	-2.53265	-1.83044	
-2.3645	-1.23901	-2.55615	-1.89331	
-2.35077	-1.40411	-2.60101	-2.07275	
-2.32483	-1.57013	-2.60529	-2.33185	
-2.29584	-1.74622	-2.55432	-2.48901	
-2.28699	-1.87012	-2.49329	-2.52411	
-2.28088	-1.93665	-2.49207	-2.51434	
-2.26746	-1.94519	-2.53815	-2.45605	
-2.23419	-1.91406	-2.59827	-2.40356	
-2.21466	-1.84753	-2.61749	-2.37915	
-2.23999	-1.75354	-2.58789	-2.39655	
-2.28333	-1.66626	-2.53265	-2.3761	
-2.25006	-1.58966	-2.52197	-2.35382	
-2.1167	-1.49933	-2.55951	-2.37762	
-1.93359	-1.37665	-2.56653	-2.51373	
-1.81915	-1.22162	-2.47955	-2.6944	
-1.83228	-1.09619	-2.33948	-2.84027	
-1.89819	-1.07361	-2.26746	-2.94647	
-1.91376	-1.20941	-2.33582	-3.00079	
-1.84143	-1.46698	-2.53479	-3.00659	
-1.75262	-1.71661	-2.76733	-2.9895	
-1.74316	-1.8277	-2.96326	-2.9422	
-1.80511	-1.75995	-3.07281	-2.96631	
-1.85486	-1.65649	-3.08289	-3.08319	
-1.83136	-1.65222	-3.01727	-3.22937	
-1.74286	-1.77063	-2.87201	-3.34869	
-1.65436	-1.87653	-2.69348	-3.52539	
-1.59912	-1.83533	-2.55371	-3.62946	
-1.60492	-1.64398	-2.51099	-3.67645	
-1.68365	-1.41235	-2.55737	-3.60992	
-1.80603	-1.25366	-2.60956	-3.40668	
-1.91193	-1.20178	-2.59705	-3.24829	
-1.92841	-1.22559	-2.48505	-3.1012	
-1.87317	-1.2973	-2.33124	-3.09082	
-1.79779	-1.41083	-2.2522	-3.23273	
-1.75629	-1.56311	-2.32239	-3.42529	
-1.74957	-1.72119	-2.54517	-3.63495	
-1.77704	-1.80603	-2.83325	-3.76709	
-1.82678	-1.74805	-3.06427	-3.73962	
-1.88843	-1.57776	-3.2019	-3.62274	
-1.93176	-1.41205	-3.22815	-3.47046	
-1.95984	-1.34583	-3.17444	-3.37097	
-1.9754	-1.41357	-3.08502	-3.34045	
-1.95892	-1.53076	-3.02826	-3.42651	
-1.88995	-1.62018	-3.03131	-3.54431	
-1.78894	-1.65283	-3.09052	-3.5965	
-1.70471	-1.65649	-3.19489	-3.5611	
-1.65924	-1.68518	-3.29987	-3.56201	
-1.61743	-1.69617	-3.34442	-3.63007	
-1.5683	-1.64764	-3.30688	-3.67615	
-1.51062	-1.5799	-3.23212	-3.685	
-1.48071	-1.57593	-3.25165	-3.65173	
-1.48224	-1.66168	-3.39386	-3.5318	
-1.52496	-1.77216	-3.61237	-3.41522	
-1.58417	-1.80359	-3.80341	-3.25104	
-1.62476	-1.77795	-3.90289	-3.1308	
-1.64307	-1.78864	-3.91937	-3.12866	
-1.64764	-1.92841	-3.8974	-3.17841	
-1.61896	-2.13593	-3.82446	-3.19763	
-1.53748	-2.30682	-3.703	-3.1958	
-1.41174	-2.38556	-3.53394	-3.2132	
-1.30219	-2.39899	-3.37555	-3.1546	
-1.23535	-2.41302	-3.3252	-3.01697	
-1.1731	-2.42554	-3.39691	-2.74292	
-1.09222	-2.43622	-3.54309	-2.48016	
-1.03607	-2.44415	-3.65601	-2.32849	
-1.05957	-2.45667	-3.66913	-2.38739	
-1.15326	-2.48322	-3.5672	-2.55432	
-1.27014	-2.49146	-3.43048	-2.6825	
-1.37665	-2.48047	-3.35693	-2.6651	
-1.47247	-2.44446	-3.43933	-2.58636	
-1.57715	-2.39349	-3.65387	-2.52014	
-1.66504	-2.35657	-3.86322	-2.49695	
-1.7395	-2.36755	-3.95447	-2.53784	
-1.81702	-2.43286	-3.88947	-2.58148	
-1.90826	-2.52319	-3.73718	-2.65533	
-1.98364	-2.59064	-3.58093	-2.66266	
-1.99127	-2.61353	-3.48999	-2.54791	
-1.88965	-2.59247	-3.48267	-2.33215	
-1.70685	-2.56866	-3.53729	-2.12402	
-1.54449	-2.58484	-3.61877	-2.11731	
-1.47308	-2.67609	-3.62183	-2.17529	
-1.49628	-2.83478	-3.47717	-2.27936	
-1.57867	-3.01361	-3.22266	-2.3938	
-1.63574	-3.172	-3.01727	-2.54883	
-1.61194	-3.31512	-2.97241	-2.7005	
-1.55182	-3.47839	-3.0719	-2.77618	
-1.51947	-3.58917	-3.15674	-2.6886	
-1.60828	-3.55225	-3.13446	-2.46155	
-1.79901	-3.33466	-3.06305	-2.17407	
-1.99615	-3.08411	-3.02155	-1.94092	
-2.12097	-2.97699	-3.05389	-1.86707	
-2.1701	-3.03345	-3.08807	-2.01447	
-2.16095	-3.17017	-3.02368	-2.21771	
-2.12402	-3.28949	-2.84332	-2.34283	
-2.08771	-3.34839	-2.59888	-2.20703	
-2.06604	-3.33527	-2.41974	-1.96503	
-2.06726	-3.29193	-2.37	-1.84143	
-2.07214	-3.27332	-2.41852	-1.94427	
-2.05475	-3.32947	-2.49176	-2.18994	
-1.9928	-3.48053	-2.51495	-2.39471	
-1.88965	-3.66425	-2.50793	-2.43561	
-1.76514	-3.83484	-2.47284	-2.33521	
-1.6333	-3.95203	-2.45209	-2.26898	
-1.51001	-3.99017	-2.4823	-2.28882	
-1.43494	-3.93066	-2.54364	-2.33093	
-1.45844	-3.7915	-2.6355	-2.3468	
-1.61621	-3.58246	-2.74597	-2.33978	
-1.87347	-3.35419	-2.8891	-2.33643	
-2.11945	-3.15338	-3.03131	-2.34283	
-2.27203	-2.99225	-3.09113	-2.31567	
-2.30133	-2.85492	-3.01514	-2.25403	
-2.2641	-2.69257	-2.87354	-2.16827	
-2.23297	-2.52686	-2.82898	-2.09778	
-2.23633	-2.44843	-2.98096	-2.10632	
-2.24365	-2.52441	-3.20313	-2.1637	
-2.22076	-2.72522	-3.30536	-2.26501	
-2.14233	-2.966	-3.17902	-2.40204	
-2.0224	-3.13171	-2.94556	-2.61139	
-1.92444	-3.18756	-2.82257	-2.74902	
-1.87653	-3.17657	-2.92297	-2.85522	
-1.89301	-3.09784	-3.17505	-2.85187	
-1.93146	-2.98309	-3.414	-2.83569	
-1.95892	-2.85431	-3.51776	-2.8656	
-1.99921	-2.75208	-3.48236	-2.91382	
-2.06818	-2.67944	-3.38501	-2.8949	
-2.15515	-2.6001	-3.28156	-2.84668	
-2.23969	-2.50854	-3.20068	-2.81464	
-2.3172	-2.41455	-3.12958	-2.79724	
-2.37396	-2.31506	-3.07404	-2.74963	
-2.40448	-2.20032	-3.1012	-2.6413	
-2.40509	-2.04468	-3.24188	-2.43835	
-2.39685	-1.84601	-3.44086	-2.24579	
-2.41547	-1.67694	-3.56903	-2.20398	
-2.44019	-1.61407	-3.51135	-2.33185	
-2.37396	-1.73157	-3.26477	-2.56805	
-2.14447	-2.01141	-2.91901	-2.80975	
-1.76971	-2.33307	-2.61536	-2.86224	
-1.37451	-2.59674	-2.44629	-2.79846	
-1.10413	-2.77954	-2.43469	-2.71576	
-1.03973	-2.93793	-2.56165	-2.84088	
-1.17523	-3.06152	-2.74536	-3.06061	
-1.44531	-3.10913	-2.9184	-3.21899	
-1.73157	-3.03467	-3.00873	-3.30505	
-1.94977	-2.8476	-3.00232	-3.35876	
-2.0697	-2.6059	-2.90405	-3.37036	
-2.11182	-2.35229	-2.77527	-3.37128	
-2.16888	-2.13013	-2.71423	-3.31512	
-2.28241	-1.98242	-2.77313	-3.26294	
-2.47986	-1.88446	-2.94006	-3.19977	
-2.68982	-1.82587	-3.11615	-3.14026	
-2.77954	-1.7981	-3.17749	-3.07892	
-2.68036	-1.79657	-3.12317	-2.89124	
-2.43042	-1.80969	-3.02429	-2.64893	
-2.16492	-1.76575	-2.95288	-2.42584	
-1.96777	-1.70929	-2.95013	-2.3114	
-1.84662	-1.72455	-2.99164	-2.38373	
-1.79779	-1.86005	-3.09418	-2.51953	
-1.82953	-2.05658	-3.22693	-2.59857	
-1.9339	-2.17712	-3.36975	-2.57172	
-2.06146	-2.18811	-3.47504	-2.51068	
-2.17072	-2.11914	-3.50098	-2.47253	
-2.23663	-2.05505	-3.42743	-2.49268	
-2.26898	-2.08374	-3.25165	-2.57019	
-2.2757	-2.18964	-3.06549	-2.71423	
-2.24518	-2.2934	-2.94373	-2.84149	
-2.16888	-2.31812	-2.91626	-3.02185	
-2.07245	-2.24396	-2.94556	-3.16711	
-1.96136	-2.13013	-2.88818	-3.17749	
-1.8576	-2.0578	-2.66876	-3.08868	
-1.70624	-2.03094	-2.29126	-2.97577	
-1.53168	-2.04193	-1.9043	-2.93884	
-1.41174	-2.02515	-1.71997	-2.86591	
-1.39618	-2.00562	-1.84906	-2.67609	
-1.45966	-1.99615	-2.20215	-2.39563	
